origen_id,destino_id,distancia_km,tiempo_min
1,46,42.87267,36.39516666666667
1,47,9.31275,16.130333333333333
1,48,30.93033,31.856833333333334
1,49,111.59295,81.50733333333332
1,50,12.6357,21.28483333333333
1,51,152.79627,125.05583333333334
1,52,25.69162,26.790833333333335
1,53,123.3297,87.77066666666666
1,54,31.835939999999997,28.994333333333334
1,55,40.75396,51.38466666666667
1,56,87.5259,71.59116666666667
1,57,68.57175,52.15866666666667
1,58,122.01938,85.83083333333335
1,59,63.46229,62.66816666666667
1,60,75.8997,57.029333333333334
1,61,70.95516,68.8875
1,62,29.11321,36.68366666666667
1,63,10.031889999999999,16.37216666666667
1,64,66.72698,59.713166666666666
1,65,117.62619000000001,88.502
1,66,113.61739,84.27316666666667
1,67,42.66839,41.133833333333335
1,68,66.69549,61.626333333333335
1,69,69.30692,58.5575
1,70,110.66174000000001,119.979
1,71,26.012430000000002,33.2425
1,72,92.24177,68.452
1,73,30.62515,27.325333333333333
1,74,47.752739999999996,43.97033333333333
1,75,13.27818,21.005
1,76,57.2653,49.876999999999995
1,77,114.29447,85.14066666666666
1,78,72.93503999999999,83.15650000000001
1,79,80.51504,80.24133333333333
1,80,43.16914,39.424499999999995
1,81,98.92922,90.28966666666666
1,82,73.65659,57.513333333333335
1,83,87.39995,91.144
1,84,18.56988,28.1445
1,85,79.70063,60.99633333333334
1,86,18.67889,23.4165
1,87,134.57738,92.00183333333332
1,88,50.31049,40.506
1,89,113.89977,82.90033333333334
1,90,18.24225,29.54416666666667
1,91,7.11075,12.760333333333334
1,92,106.98642,108.29433333333333
1,93,26.65298,27.525
1,94,13.212299999999999,18.805833333333332
1,95,112.20228999999999,87.49549999999999
1,96,46.18459,53.61633333333334
1,97,7.409350000000001,14.527999999999999
1,98,20.63525,23.084166666666665
1,99,34.64329,32.70066666666666
1,100,15.70666,23.759666666666664
1,101,50.58593,46.56266666666667
1,102,90.52328999999999,80.89450000000001
1,103,22.20511,28.698
1,104,51.80201,64.65166666666667
1,105,35.16728,41.744
1,106,34.04963,41.81733333333333
1,107,6.37009,14.7935
1,108,9.478399999999999,17.31433333333333
1,109,5.78038,10.818333333333333
1,110,8.04472,15.007666666666667
1,111,4.54213,8.455499999999999
1,112,5.11057,10.701666666666666
1,113,11.503,21.984666666666666
1,114,11.9733,21.660500000000003
1,115,7.82536,14.474333333333334
1,116,8.84597,14.800833333333333
1,117,220.06877,154.69283333333334
1,118,108.65925999999999,72.09116666666667
1,119,256.02555,174.11266666666668
1,120,141.56447,96.99133333333333
1,121,93.89592,63.818999999999996
2,0,105.7638,70.61933333333333
2,1,103.88447000000001,76.10516666666668
2,2,0.0,0.0
2,3,141.28909,146.84383333333332
2,4,119.64818,92.99549999999999
2,5,83.82892,56.103500000000004
2,6,112.92336999999999,84.36483333333334
2,7,95.99953,88.42933333333333
2,8,106.54127,81.78283333333334
2,9,41.698910000000005,42.647666666666666
